fid,COD_SEC,Código_es,nombre_est,Latitud,Longitud
"502","05065","908",Concha Espina,40.450416480000001,-3.677807565000000
"502","05065","802",Colombia,40.457237440000000,-3.676960210000000
"503","05066","802",Colombia,40.457237440000000,-3.676960210000000
"504","05067","1005",Cuzco,40.458295749999998,-3.689950478000000
"504","05067","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000
"505","05068","1005",Cuzco,40.458295749999998,-3.689950478000000
"505","05068","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000
"506","05069","1005",Cuzco,40.458295749999998,-3.689950478000000
"506","05069","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000
"507","05070","1005",Cuzco,40.458295749999998,-3.689950478000000
"507","05070","101",Plaza de Castilla,40.466031219999998,-3.689354822000000
"507","05070","102",Valdeacederas,40.464446209999998,-3.695062804000000
"508","05072","1005",Cuzco,40.458295749999998,-3.689950478000000
"508","05072","101",Plaza de Castilla,40.466031219999998,-3.689354822000000
"509","05073","1005",Cuzco,40.458295749999998,-3.689950478000000
"509","05073","101",Plaza de Castilla,40.466031219999998,-3.689354822000000
"510","05074","1005",Cuzco,40.458295749999998,-3.689950478000000
"510","05074","906",Pío XII,40.462564440000001,-3.676028874000000
"510","05074","802",Colombia,40.457237440000000,-3.676960210000000
"510","05074","101",Plaza de Castilla,40.466031219999998,-3.689354822000000
"510","05074","905",Duque de Pastrana,40.467553199999998,-3.679387947000000
"511","05075","906",Pío XII,40.462564440000001,-3.676028874000000
"511","05075","802",Colombia,40.457237440000000,-3.676960210000000
"511","05075","101",Plaza de Castilla,40.466031219999998,-3.689354822000000
"511","05075","905",Duque de Pastrana,40.467553199999998,-3.679387947000000
"512","05076","906",Pío XII,40.462564440000001,-3.676028874000000
"512","05076","101",Plaza de Castilla,40.466031219999998,-3.689354822000000
"512","05076","102",Valdeacederas,40.464446209999998,-3.695062804000000
"512","05076","151",Chamartín,40.471623620000003,-3.682650474000000
"512","05076","905",Duque de Pastrana,40.467553199999998,-3.679387947000000
"513","05077","906",Pío XII,40.462564440000001,-3.676028874000000
"513","05077","905",Duque de Pastrana,40.467553199999998,-3.679387947000000
"514","05078","906",Pío XII,40.462564440000001,-3.676028874000000
"514","05078","802",Colombia,40.457237440000000,-3.676960210000000
"514","05078","905",Duque de Pastrana,40.467553199999998,-3.679387947000000
"515","05079","906",Pío XII,40.462564440000001,-3.676028874000000
"515","05079","802",Colombia,40.457237440000000,-3.676960210000000
"516","05080","906",Pío XII,40.462564440000001,-3.676028874000000
"516","05080","802",Colombia,40.457237440000000,-3.676960210000000
"517","05081","906",Pío XII,40.462564440000001,-3.676028874000000
"517","05081","802",Colombia,40.457237440000000,-3.676960210000000
"518","05082","906",Pío XII,40.462564440000001,-3.676028874000000
"518","05082","802",Colombia,40.457237440000000,-3.676960210000000
"518","05082","905",Duque de Pastrana,40.467553199999998,-3.679387947000000
"519","05083","906",Pío XII,40.462564440000001,-3.676028874000000
"519","05083","802",Colombia,40.457237440000000,-3.676960210000000
"520","05084","906",Pío XII,40.462564440000001,-3.676028874000000
"521","05085","152",Bambú,40.476850200000001,-3.676285233000000
"521","05085","905",Duque de Pastrana,40.467553199999998,-3.679387947000000
"522","05086","101",Plaza de Castilla,40.466031219999998,-3.689354822000000
"522","05086","151",Chamartín,40.471623620000003,-3.682650474000000
"522","05086","905",Duque de Pastrana,40.467553199999998,-3.679387947000000
"523","05087","101",Plaza de Castilla,40.466031219999998,-3.689354822000000
"523","05087","151",Chamartín,40.471623620000003,-3.682650474000000
"523","05087","905",Duque de Pastrana,40.467553199999998,-3.679387947000000
"524","05088","101",Plaza de Castilla,40.466031219999998,-3.689354822000000
"524","05088","151",Chamartín,40.471623620000003,-3.682650474000000
"525","05089","101",Plaza de Castilla,40.466031219999998,-3.689354822000000
"525","05089","151",Chamartín,40.471623620000003,-3.682650474000000
"526","05090","151",Chamartín,40.471623620000003,-3.682650474000000
"527","05091","151",Chamartín,40.471623620000003,-3.682650474000000
"527","05091","1002",Begoña,40.480462469999999,-3.685705870000000
"528","05092","1002",Begoña,40.480462469999999,-3.685705870000000
"529","05094","101",Plaza de Castilla,40.466031219999998,-3.689354822000000
"529","05094","152",Bambú,40.476850200000001,-3.676285233000000
"529","05094","151",Chamartín,40.471623620000003,-3.682650474000000
"529","05094","1002",Begoña,40.480462469999999,-3.685705870000000
"529","05094","905",Duque de Pastrana,40.467553199999998,-3.679387947000000
"530","05095","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"531","05096","412",Prosperidad,40.443971400000002,-3.674479920000000
"531","05096","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"532","05097","908",Concha Espina,40.450416480000001,-3.677807565000000
"532","05097","802",Colombia,40.457237440000000,-3.676960210000000
"533","05098","802",Colombia,40.457237440000000,-3.676960210000000
"534","05099","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"534","05099","414",Avenida de La Paz,40.453380109999998,-3.662211617000000
"535","05100","152",Bambú,40.476850200000001,-3.676285233000000
"535","05100","151",Chamartín,40.471623620000003,-3.682650474000000
"535","05100","905",Duque de Pastrana,40.467553199999998,-3.679387947000000
"536","05101","152",Bambú,40.476850200000001,-3.676285233000000
"537","05102","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"538","05103","152",Bambú,40.476850200000001,-3.676285233000000
"538","05103","151",Chamartín,40.471623620000003,-3.682650474000000
"539","05104","152",Bambú,40.476850200000001,-3.676285233000000
"540","06001","105",Alvarado,40.450202509999997,-3.703489481000000
"540","06001","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"540","06001","620",Guzmán el Bueno,40.446404319999999,-3.712264918000000
"541","06002","105",Alvarado,40.450202509999997,-3.703489481000000
"541","06002","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"541","06002","620",Guzmán el Bueno,40.446404319999999,-3.712264918000000
"542","06003","105",Alvarado,40.450202509999997,-3.703489481000000
"542","06003","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"542","06003","620",Guzmán el Bueno,40.446404319999999,-3.712264918000000
"543","06004","105",Alvarado,40.450202509999997,-3.703489481000000
"543","06004","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"544","06005","105",Alvarado,40.450202509999997,-3.703489481000000
"544","06005","104",Estrecho,40.454595630000000,-3.702824893000000
"544","06005","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"545","06006","105",Alvarado,40.450202509999997,-3.703489481000000
"545","06006","104",Estrecho,40.454595630000000,-3.702824893000000
"546","06007","105",Alvarado,40.450202509999997,-3.703489481000000
"546","06007","716",Francos Rodríguez,40.456527520000002,-3.712182167000000
"546","06007","104",Estrecho,40.454595630000000,-3.702824893000000
"547","06008","105",Alvarado,40.450202509999997,-3.703489481000000
"547","06008","716",Francos Rodríguez,40.456527520000002,-3.712182167000000
"547","06008","104",Estrecho,40.454595630000000,-3.702824893000000
"548","06009","716",Francos Rodríguez,40.456527520000002,-3.712182167000000
"548","06009","104",Estrecho,40.454595630000000,-3.702824893000000
"549","06010","716",Francos Rodríguez,40.456527520000002,-3.712182167000000
"549","06010","104",Estrecho,40.454595630000000,-3.702824893000000
"550","06011","716",Francos Rodríguez,40.456527520000002,-3.712182167000000
"550","06011","104",Estrecho,40.454595630000000,-3.702824893000000
"551","06012","716",Francos Rodríguez,40.456527520000002,-3.712182167000000
"551","06012","104",Estrecho,40.454595630000000,-3.702824893000000
"552","06013","716",Francos Rodríguez,40.456527520000002,-3.712182167000000
"552","06013","104",Estrecho,40.454595630000000,-3.702824893000000
"553","06014","105",Alvarado,40.450202509999997,-3.703489481000000
"553","06014","104",Estrecho,40.454595630000000,-3.702824893000000
"554","06015","105",Alvarado,40.450202509999997,-3.703489481000000
"554","06015","716",Francos Rodríguez,40.456527520000002,-3.712182167000000
"554","06015","104",Estrecho,40.454595630000000,-3.702824893000000
"555","06016","105",Alvarado,40.450202509999997,-3.703489481000000
"555","06016","104",Estrecho,40.454595630000000,-3.702824893000000
"556","06017","105",Alvarado,40.450202509999997,-3.703489481000000
"556","06017","104",Estrecho,40.454595630000000,-3.702824893000000
"557","06018","105",Alvarado,40.450202509999997,-3.703489481000000
"557","06018","104",Estrecho,40.454595630000000,-3.702824893000000
"557","06018","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"558","06019","105",Alvarado,40.450202509999997,-3.703489481000000
"558","06019","104",Estrecho,40.454595630000000,-3.702824893000000
"558","06019","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"559","06021","105",Alvarado,40.450202509999997,-3.703489481000000
"559","06021","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"560","06023","105",Alvarado,40.450202509999997,-3.703489481000000
"560","06023","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"560","06023","620",Guzmán el Bueno,40.446404319999999,-3.712264918000000
"561","06024","105",Alvarado,40.450202509999997,-3.703489481000000
"561","06024","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"562","06025","105",Alvarado,40.450202509999997,-3.703489481000000
"562","06025","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"563","06026","105",Alvarado,40.450202509999997,-3.703489481000000
"563","06026","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"564","06027","105",Alvarado,40.450202509999997,-3.703489481000000
"564","06027","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"564","06027","618",Nuevos Ministerios,40.446665779999996,-3.692444325000000
"565","06028","618",Nuevos Ministerios,40.446665779999996,-3.692444325000000
"565","06028","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000
"566","06029","618",Nuevos Ministerios,40.446665779999996,-3.692444325000000
"566","06029","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000
"567","06031","105",Alvarado,40.450202509999997,-3.703489481000000
"567","06031","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"567","06031","618",Nuevos Ministerios,40.446665779999996,-3.692444325000000
"568","06032","105",Alvarado,40.450202509999997,-3.703489481000000
"568","06032","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"569","06033","105",Alvarado,40.450202509999997,-3.703489481000000
"569","06033","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"570","06034","105",Alvarado,40.450202509999997,-3.703489481000000
"570","06034","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"571","06035","105",Alvarado,40.450202509999997,-3.703489481000000
"571","06035","104",Estrecho,40.454595630000000,-3.702824893000000
"571","06035","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"572","06036","105",Alvarado,40.450202509999997,-3.703489481000000
"572","06036","104",Estrecho,40.454595630000000,-3.702824893000000
"572","06036","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"573","06037","105",Alvarado,40.450202509999997,-3.703489481000000
"573","06037","104",Estrecho,40.454595630000000,-3.702824893000000
"573","06037","106",Cuatro Caminos,40.446985990000002,-3.703918373000000
"574","06038","105",Alvarado,40.450202509999997,-3.703489481000000
"575","06039","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000
"576","06040","105",Alvarado,40.450202509999997,-3.703489481000000
"576","06040","104",Estrecho,40.454595630000000,-3.702824893000000
"576","06040","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000
"577","06041","105",Alvarado,40.450202509999997,-3.703489481000000
"577","06041","104",Estrecho,40.454595630000000,-3.702824893000000
"578","06042","105",Alvarado,40.450202509999997,-3.703489481000000
"578","06042","104",Estrecho,40.454595630000000,-3.702824893000000
"579","06043","105",Alvarado,40.450202509999997,-3.703489481000000
"579","06043","104",Estrecho,40.454595630000000,-3.702824893000000
"580","06044","105",Alvarado,40.450202509999997,-3.703489481000000
"580","06044","104",Estrecho,40.454595630000000,-3.702824893000000
"581","06045","104",Estrecho,40.454595630000000,-3.702824893000000
"581","06045","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000
"582","06046","1005",Cuzco,40.458295749999998,-3.689950478000000
"582","06046","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000
"583","06048","1005",Cuzco,40.458295749999998,-3.689950478000000
"583","06048","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000
"584","06049","1005",Cuzco,40.458295749999998,-3.689950478000000
"584","06049","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000
"585","06050","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000
"586","06051","104",Estrecho,40.454595630000000,-3.702824893000000
"587","06052","104",Estrecho,40.454595630000000,-3.702824893000000
"587","06052","103",Tetuán,40.461241289999997,-3.698086598000000
"588","06053","105",Alvarado,40.450202509999997,-3.703489481000000
"588","06053","104",Estrecho,40.454595630000000,-3.702824893000000
"589","06054","104",Estrecho,40.454595630000000,-3.702824893000000
"589","06054","103",Tetuán,40.461241289999997,-3.698086598000000
"590","06056","104",Estrecho,40.454595630000000,-3.702824893000000
"590","06056","103",Tetuán,40.461241289999997,-3.698086598000000
"591","06057","104",Estrecho,40.454595630000000,-3.702824893000000
"591","06057","103",Tetuán,40.461241289999997,-3.698086598000000
"592","06058","103",Tetuán,40.461241289999997,-3.698086598000000
"592","06058","102",Valdeacederas,40.464446209999998,-3.695062804000000
