cod_est,fecha,entradas
311,2024-11-12,83166
351,2024-11-12,9290
352,2024-11-12,8172
353,2024-11-12,9564
354,2024-11-12,10830
355,2024-11-12,17190
356,2024-11-12,7303
357,2024-11-12,12917
109,2024-11-12,15078
153,2024-11-12,16246
405,2024-11-12,4620
406,2024-11-12,9340
407,2024-11-12,8123
409,2024-11-12,6359
410,2024-11-12,22232
412,2024-11-12,7626
413,2024-11-12,10955
414,2024-11-12,4571
415,2024-11-12,8446
416,2024-11-12,6285
417,2024-11-12,8172
419,2024-11-12,6011
420,2024-11-12,4521
421,2024-11-12,5316
422,2024-11-12,3502
111,2024-11-12,22928
501,2024-11-12,9166
502,2024-11-12,6632
503,2024-11-12,8719
504,2024-11-12,11749
506,2024-11-12,9315
507,2024-11-12,11377
511,2024-11-12,8098
513,2024-11-12,5912
517,2024-11-12,9241
518,2024-11-12,7278
519,2024-11-12,4248
520,2024-11-12,5266
521,2024-11-12,12445
522,2024-11-12,10383
525,2024-11-12,8992
526,2024-11-12,5117
527,2024-11-12,20295
528,2024-11-12,4546
529,2024-11-12,7626
530,2024-11-12,5067
551,2024-11-12,2459
552,2024-11-12,4993
523,2024-11-12,27001
601,2024-11-12,8818
602,2024-11-12,14507
604,2024-11-12,9762
605,2024-11-12,30578
606,2024-11-12,18680
608,2024-11-12,5291
609,2024-11-12,27697
611,2024-11-12,22605
613,2024-11-12,14507
617,2024-11-12,6558
620,2024-11-12,14109
621,2024-11-12,8967
622,2024-11-12,26480
626,2024-11-12,11004
627,2024-11-12,8694
628,2024-11-12,12371
1102,2024-11-12,3353
1103,2024-11-12,2186
1104,2024-11-12,4049
1105,2024-11-12,4645
1106,2024-11-12,3925
505,2024-11-12,13935
701,2024-11-12,4397
702,2024-11-12,5341
703,2024-11-12,7427
704,2024-11-12,8495
705,2024-11-12,8247
707,2024-11-12,8694
708,2024-11-12,5291
709,2024-11-12,5515
712,2024-11-12,7030
714,2024-11-12,17239
716,2024-11-12,10880
717,2024-11-12,4571
718,2024-11-12,4918
719,2024-11-12,7924
720,2024-11-12,5117
721,2024-11-12,3602
722,2024-11-12,1267
723,2024-11-12,1888
418,2024-11-12,12048
802,2024-11-12,16792
803,2024-11-12,6160
806,2024-11-12,6434
807,2024-11-12,7800
808,2024-11-12,6533
411,2024-11-12,47122
510,2024-11-12,14730
612,2024-11-12,11501
901,2024-11-12,5738
902,2024-11-12,10731
903,2024-11-12,4894
905,2024-11-12,2956
906,2024-11-12,5837
908,2024-11-12,5465
909,2024-11-12,4794
913,2024-11-12,5564
915,2024-11-12,6657
916,2024-11-12,7551
917,2024-11-12,8620
918,2024-11-12,7775
919,2024-11-12,6881
920,2024-11-12,7676
921,2024-11-12,3155
922,2024-11-12,11551
951,2024-11-12,3825
952,2024-11-12,4347
101,2024-11-12,57083
110,2024-11-12,17363
151,2024-11-12,21810
404,2024-11-12,20220
711,2024-11-12,16693
1001,2024-11-12,5837
1002,2024-11-12,17512
1013,2024-11-12,2608
1014,2024-11-12,5713
1016,2024-11-12,24666
1018,2024-11-12,5937
1019,2024-11-12,9216
1051,2024-11-12,3627
1052,2024-11-12,3974
1053,2024-11-12,6831
1054,2024-11-12,2087
102,2024-11-13,10211
103,2024-11-13,12368
104,2024-11-13,17548
105,2024-11-13,7237
107,2024-11-13,9567
108,2024-11-13,12690
113,2024-11-13,12838
114,2024-11-13,9195
115,2024-11-13,7683
116,2024-11-13,25950
117,2024-11-13,7658
118,2024-11-13,19183
119,2024-11-13,14028
120,2024-11-13,15342
122,2024-11-13,6345
123,2024-11-13,7584
124,2024-11-13,8799
125,2024-11-13,11178
126,2024-11-13,7559
127,2024-11-13,5527
128,2024-11-13,4660
129,2024-11-13,6717
130,2024-11-13,4114
152,2024-11-13,4536
106,2024-11-13,24834
202,2024-11-13,15887
204,2024-11-13,8253
205,2024-11-13,7262
206,2024-11-13,11079
207,2024-11-13,4684
209,2024-11-13,15639
210,2024-11-13,5007
211,2024-11-13,7088
212,2024-11-13,10558
213,2024-11-13,10038
214,2024-11-13,10682
251,2024-11-13,9889
252,2024-11-13,4362
253,2024-11-13,6766
254,2024-11-13,4858
255,2024-11-13,4511
625,2024-11-13,56410
112,2024-11-13,62086
301,2024-11-13,27288
302,2024-11-13,13582
303,2024-11-13,8774
304,2024-11-13,22876
305,2024-11-13,13210
307,2024-11-13,19506
308,2024-11-13,28626
309,2024-11-13,6593
310,2024-11-13,32939
311,2024-11-13,82657
351,2024-11-13,9344
352,2024-11-13,8080
353,2024-11-13,9666
354,2024-11-13,10682
355,2024-11-13,16011
356,2024-11-13,7138
357,2024-11-13,12541
109,2024-11-13,14920
153,2024-11-13,16160
405,2024-11-13,4759
406,2024-11-13,9393
407,2024-11-13,8080
409,2024-11-13,6345
410,2024-11-13,22901
412,2024-11-13,7510
413,2024-11-13,10831
414,2024-11-13,4635
415,2024-11-13,8328
416,2024-11-13,5874
417,2024-11-13,7981
419,2024-11-13,5874
420,2024-11-13,4412
421,2024-11-13,5403
422,2024-11-13,3445
111,2024-11-13,23050
501,2024-11-13,9071
502,2024-11-13,6791
503,2024-11-13,8402
504,2024-11-13,12169
506,2024-11-13,9319
507,2024-11-13,11822
511,2024-11-13,8303
513,2024-11-13,6518
517,2024-11-13,9641
518,2024-11-13,7237
519,2024-11-13,4436
520,2024-11-13,5329
521,2024-11-13,12194
522,2024-11-13,10434
525,2024-11-13,8873
526,2024-11-13,5056
527,2024-11-13,20001
528,2024-11-13,4709
529,2024-11-13,7361
530,2024-11-13,4783
551,2024-11-13,2429
552,2024-11-13,4833
523,2024-11-13,26644
601,2024-11-13,9170
602,2024-11-13,14177
604,2024-11-13,9716
605,2024-11-13,30113
606,2024-11-13,18638
608,2024-11-13,5180
609,2024-11-13,27338
611,2024-11-13,22703
613,2024-11-13,14251
617,2024-11-13,6791
620,2024-11-13,15441
621,2024-11-13,8898
622,2024-11-13,26297
626,2024-11-13,11451
627,2024-11-13,9146
628,2024-11-13,12491
1102,2024-11-13,3346
1103,2024-11-13,2330
1104,2024-11-13,3966
1105,2024-11-13,4461
1106,2024-11-13,3842
505,2024-11-13,14028
701,2024-11-13,4412
702,2024-11-13,5477
703,2024-11-13,7311
704,2024-11-13,8724
705,2024-11-13,8377
707,2024-11-13,8699
708,2024-11-13,5130
709,2024-11-13,5601
712,2024-11-13,7088
714,2024-11-13,17424
716,2024-11-13,10980
717,2024-11-13,4461
718,2024-11-13,4808
719,2024-11-13,7931
720,2024-11-13,5106
721,2024-11-13,3420
722,2024-11-13,1214
723,2024-11-13,1859
418,2024-11-13,12021
802,2024-11-13,16457
803,2024-11-13,5973
806,2024-11-13,6543
807,2024-11-13,7683
808,2024-11-13,6741
411,2024-11-13,46397
510,2024-11-13,15193
612,2024-11-13,11451
901,2024-11-13,5626
902,2024-11-13,10831
903,2024-11-13,5031
905,2024-11-13,3073
906,2024-11-13,5676
908,2024-11-13,5552
909,2024-11-13,4883
913,2024-11-13,5552
915,2024-11-13,6766
916,2024-11-13,7683
917,2024-11-13,8476
918,2024-11-13,7683
919,2024-11-13,6791
920,2024-11-13,7609
921,2024-11-13,3148
922,2024-11-13,11847
951,2024-11-13,3792
952,2024-11-13,4238
101,2024-11-13,57575
110,2024-11-13,17671
151,2024-11-13,22108
404,2024-11-13,20249
711,2024-11-13,16705
1001,2024-11-13,5750
1002,2024-11-13,17324
1013,2024-11-13,2825
1014,2024-11-13,5601
1016,2024-11-13,24363
1018,2024-11-13,5800
1019,2024-11-13,9220
1051,2024-11-13,2801
1052,2024-11-13,3966
1053,2024-11-13,6568
1054,2024-11-13,2206
102,2024-11-14,10120
103,2024-11-14,12418
104,2024-11-14,17366
105,2024-11-14,7321
107,2024-11-14,9245
108,2024-11-14,12318
113,2024-11-14,13043
114,2024-11-14,8720
115,2024-11-14,7371
116,2024-11-14,27010
117,2024-11-14,7646
118,2024-11-14,19190
119,2024-11-14,14017
120,2024-11-14,15816
122,2024-11-14,6322
123,2024-11-14,7796
124,2024-11-14,8645
125,2024-11-14,11219
126,2024-11-14,7721
127,2024-11-14,5622
128,2024-11-14,4697
129,2024-11-14,7071
130,2024-11-14,4223
152,2024-11-14,4373
106,2024-11-14,25261
202,2024-11-14,15841
204,2024-11-14,8720
205,2024-11-14,7471
206,2024-11-14,9720
207,2024-11-14,4398
209,2024-11-14,15941
210,2024-11-14,5197
211,2024-11-14,6996
212,2024-11-14,10319
213,2024-11-14,10244
214,2024-11-14,10769
251,2024-11-14,10319
252,2024-11-14,4498
253,2024-11-14,7121
254,2024-11-14,5047
255,2024-11-14,4623
625,2024-11-14,57994
112,2024-11-14,63241
301,2024-11-14,27835
302,2024-11-14,13443
303,2024-11-14,8820
304,2024-11-14,22988
305,2024-11-14,12893
307,2024-11-14,19614
308,2024-11-14,29359
309,2024-11-14,5897
310,2024-11-14,32782
311,2024-11-14,83230
351,2024-11-14,9270
352,2024-11-14,7796
353,2024-11-14,9870
354,2024-11-14,10869
355,2024-11-14,16316
356,2024-11-14,7271
357,2024-11-14,12818
109,2024-11-14,14917
153,2024-11-14,16341
405,2024-11-14,4323
406,2024-11-14,9120
407,2024-11-14,7846
409,2024-11-14,6297
410,2024-11-14,22713
412,2024-11-14,7671
413,2024-11-14,11019
414,2024-11-14,4598
415,2024-11-14,8620
416,2024-11-14,6347
417,2024-11-14,8296
419,2024-11-14,5947
420,2024-11-14,4573
421,2024-11-14,5547
422,2024-11-14,3573
111,2024-11-14,23312
501,2024-11-14,9195
502,2024-11-14,6846
503,2024-11-14,8445
504,2024-11-14,12043
506,2024-11-14,9470
507,2024-11-14,11794
511,2024-11-14,7721
513,2024-11-14,6546
517,2024-11-14,9720
518,2024-11-14,7121
519,2024-11-14,4448
520,2024-11-14,5172
521,2024-11-14,12643
522,2024-11-14,10519
525,2024-11-14,8820
526,2024-11-14,5247
527,2024-11-14,20414
528,2024-11-14,4647
529,2024-11-14,7571
530,2024-11-14,5047
551,2024-11-14,2499
552,2024-11-14,4972
523,2024-11-14,26885
601,2024-11-14,9070
602,2024-11-14,14567
604,2024-11-14,9695
605,2024-11-14,31858
606,2024-11-14,18790
608,2024-11-14,5197
609,2024-11-14,27460
611,2024-11-14,22938
613,2024-11-14,14542
617,2024-11-14,6347
620,2024-11-14,13967
621,2024-11-14,9170
622,2024-11-14,26061
626,2024-11-14,11244
627,2024-11-14,9270
628,2024-11-14,12518
1102,2024-11-14,3323
1103,2024-11-14,2249
1104,2024-11-14,4023
1105,2024-11-14,4697
1106,2024-11-14,3898
505,2024-11-14,14342
701,2024-11-14,4473
702,2024-11-14,5522
703,2024-11-14,7396
704,2024-11-14,8445
705,2024-11-14,8321
707,2024-11-14,8670
708,2024-11-14,5147
709,2024-11-14,5472
712,2024-11-14,7021
714,2024-11-14,16916
716,2024-11-14,10894
717,2024-11-14,4647
718,2024-11-14,4922
719,2024-11-14,7996
720,2024-11-14,4972
721,2024-11-14,3623
722,2024-11-14,1249
723,2024-11-14,1899
418,2024-11-14,12043
802,2024-11-14,16691
803,2024-11-14,6247
806,2024-11-14,7746
807,2024-11-14,8096
808,2024-11-14,8945
411,2024-11-14,46775
510,2024-11-14,13917
612,2024-11-14,11794
901,2024-11-14,5797
902,2024-11-14,10819
903,2024-11-14,5197
905,2024-11-14,2998
906,2024-11-14,5697
908,2024-11-14,5447
909,2024-11-14,4722
913,2024-11-14,5597
915,2024-11-14,6746
916,2024-11-14,7771
917,2024-11-14,8545
918,2024-11-14,7921
919,2024-11-14,6946
920,2024-11-14,7571
921,2024-11-14,3248
922,2024-11-14,11819
951,2024-11-14,3748
952,2024-11-14,4398
101,2024-11-14,57194
110,2024-11-14,18190
151,2024-11-14,22638
404,2024-11-14,20789
711,2024-11-14,16466
1001,2024-11-14,5947
1002,2024-11-14,14367
1013,2024-11-14,3023
1014,2024-11-14,5647
1016,2024-11-14,24487
1018,2024-11-14,5922
1019,2024-11-14,8945
1051,2024-11-14,3698
1052,2024-11-14,4048
1053,2024-11-14,6671
1054,2024-11-14,1949
102,2024-11-15,10319
103,2024-11-15,13014
104,2024-11-15,18507
105,2024-11-15,7803
107,2024-11-15,8727
108,2024-11-15,12604
113,2024-11-15,14400
114,2024-11-15,9857
115,2024-11-15,9036
116,2024-11-15,30546
117,2024-11-15,7957
118,2024-11-15,19817
119,2024-11-15,14760
120,2024-11-15,16916
122,2024-11-15,6674
123,2024-11-15,8137
124,2024-11-15,9087
125,2024-11-15,11423
126,2024-11-15,8291
127,2024-11-15,5878
128,2024-11-15,5005
129,2024-11-15,7624
130,2024-11-15,4287
152,2024-11-15,4004
106,2024-11-15,26644
202,2024-11-15,15632
204,2024-11-15,8933
205,2024-11-15,8214
206,2024-11-15,10499
207,2024-11-15,4569
209,2024-11-15,18815
210,2024-11-15,5955
211,2024-11-15,7110
212,2024-11-15,9806
213,2024-11-15,10242
214,2024-11-15,10550
251,2024-11-15,11012
252,2024-11-15,4928
253,2024-11-15,7598
254,2024-11-15,5005
255,2024-11-15,4954
625,2024-11-15,62196
112,2024-11-15,73490
301,2024-11-15,29442
302,2024-11-15,14888
303,2024-11-15,7393
304,2024-11-15,24232
305,2024-11-15,14092
307,2024-11-15,24642
308,2024-11-15,34807
309,2024-11-15,5724
310,2024-11-15,32831
311,2024-11-15,84888
351,2024-11-15,9780
352,2024-11-15,7598
353,2024-11-15,11500
354,2024-11-15,11500
355,2024-11-15,17044
356,2024-11-15,7701
357,2024-11-15,13322
109,2024-11-15,16120
153,2024-11-15,15324
405,2024-11-15,4133
406,2024-11-15,9164
407,2024-11-15,7316
409,2024-11-15,5878
410,2024-11-15,21588
412,2024-11-15,7906
413,2024-11-15,10678
414,2024-11-15,4261
415,2024-11-15,8573
416,2024-11-15,6109
417,2024-11-15,8907
419,2024-11-15,5647
420,2024-11-15,4800
421,2024-11-15,5647
422,2024-11-15,3696
111,2024-11-15,26927
501,2024-11-15,9806
502,2024-11-15,6751
503,2024-11-15,7803
504,2024-11-15,12090
506,2024-11-15,9754
507,2024-11-15,12167
511,2024-11-15,7085
513,2024-11-15,7008
517,2024-11-15,10832
518,2024-11-15,7059
519,2024-11-15,4620
520,2024-11-15,5391
521,2024-11-15,12963
522,2024-11-15,10986
525,2024-11-15,9318
526,2024-11-15,5416
527,2024-11-15,20895
528,2024-11-15,4774
529,2024-11-15,7803
530,2024-11-15,5236
551,2024-11-15,2721
552,2024-11-15,5339
523,2024-11-15,27594
601,2024-11-15,9087
602,2024-11-15,14862
604,2024-11-15,9087
605,2024-11-15,31650
606,2024-11-15,19996
608,2024-11-15,4877
609,2024-11-15,28493
611,2024-11-15,22845
613,2024-11-15,13502
617,2024-11-15,5262
620,2024-11-15,13322
621,2024-11-15,8086
622,2024-11-15,18764
626,2024-11-15,11602
627,2024-11-15,9241
628,2024-11-15,13117
1102,2024-11-15,3440
1103,2024-11-15,2362
1104,2024-11-15,4287
1105,2024-11-15,4543
1106,2024-11-15,4030
505,2024-11-15,14862
701,2024-11-15,4543
702,2024-11-15,5519
703,2024-11-15,7778
704,2024-11-15,8086
705,2024-11-15,8163
707,2024-11-15,8753
708,2024-11-15,5185
709,2024-11-15,5468
712,2024-11-15,6700
714,2024-11-15,15735
716,2024-11-15,10884
717,2024-11-15,4723
718,2024-11-15,5108
719,2024-11-15,8342
720,2024-11-15,4826
721,2024-11-15,3594
722,2024-11-15,1335
723,2024-11-15,1720
418,2024-11-15,12424
802,2024-11-15,15838
803,2024-11-15,6186
806,2024-11-15,9036
807,2024-11-15,8471
808,2024-11-15,8009
411,2024-11-15,46564
510,2024-11-15,13528
612,2024-11-15,11423
901,2024-11-15,5827
902,2024-11-15,11448
903,2024-11-15,5082
905,2024-11-15,2567
906,2024-11-15,5108
908,2024-11-15,4954
909,2024-11-15,4184
913,2024-11-15,5673
915,2024-11-15,6931
916,2024-11-15,7726
917,2024-11-15,8753
918,2024-11-15,7906
919,2024-11-15,7059
920,2024-11-15,7290
921,2024-11-15,3414
922,2024-11-15,11756
951,2024-11-15,3671
952,2024-11-15,4338
101,2024-11-15,56241
110,2024-11-15,20510
151,2024-11-15,22820
404,2024-11-15,20253
711,2024-11-15,14991
1001,2024-11-15,6289
1002,2024-11-15,15530
1013,2024-11-15,4980
1014,2024-11-15,6186
1016,2024-11-15,24411
1018,2024-11-15,6007
1019,2024-11-15,8548
1051,2024-11-15,3799
1052,2024-11-15,4133
1053,2024-11-15,6520
1054,2024-11-15,1181
102,2024-11-16,8009
103,2024-11-16,10012
104,2024-11-16,13876
105,2024-11-16,6481
107,2024-11-16,5375
108,2024-11-16,8238
113,2024-11-16,14157
114,2024-11-16,8835
115,2024-11-16,9397
116,2024-11-16,23501
117,2024-11-16,5533
118,2024-11-16,13525
119,2024-11-16,12629
120,2024-11-16,13577
122,2024-11-16,5041
123,2024-11-16,6323
124,2024-11-16,6481
125,2024-11-16,6991
126,2024-11-16,5902
127,2024-11-16,3811
128,2024-11-16,3021
129,2024-11-16,6587
130,2024-11-16,2845
152,2024-11-16,1581
106,2024-11-16,20234
202,2024-11-16,10240
204,2024-11-16,6903
205,2024-11-16,8413
206,2024-11-16,9379
207,2024-11-16,4128
209,2024-11-16,21534
210,2024-11-16,6200
211,2024-11-16,5866
212,2024-11-16,5937
213,2024-11-16,7184
214,2024-11-16,7570
251,2024-11-16,8835
252,2024-11-16,3952
253,2024-11-16,6165
254,2024-11-16,3618
255,2024-11-16,3566
625,2024-11-16,47336
112,2024-11-16,76826
301,2024-11-16,20814
302,2024-11-16,10802
303,2024-11-16,6446
304,2024-11-16,15913
305,2024-11-16,12225
307,2024-11-16,28770
308,2024-11-16,34900
309,2024-11-16,3267
310,2024-11-16,20726
311,2024-11-16,44807
351,2024-11-16,7061
352,2024-11-16,4057
353,2024-11-16,9537
354,2024-11-16,8062
355,2024-11-16,11803
356,2024-11-16,5708
357,2024-11-16,8413
109,2024-11-16,14174
153,2024-11-16,8273
405,2024-11-16,2600
406,2024-11-16,6710
407,2024-11-16,4479
409,2024-11-16,3320
410,2024-11-16,12453
412,2024-11-16,5585
413,2024-11-16,5146
414,2024-11-16,2090
415,2024-11-16,4602
416,2024-11-16,3144
417,2024-11-16,6551
419,2024-11-16,3004
420,2024-11-16,3232
421,2024-11-16,3478
422,2024-11-16,2160
111,2024-11-16,29087
501,2024-11-16,7078
502,2024-11-16,3987
503,2024-11-16,3706
504,2024-11-16,7746
506,2024-11-16,7377
507,2024-11-16,8238
511,2024-11-16,3443
513,2024-11-16,6429
517,2024-11-16,10152
518,2024-11-16,4444
519,2024-11-16,3583
520,2024-11-16,3899
521,2024-11-16,9731
522,2024-11-16,8325
525,2024-11-16,6551
526,2024-11-16,3882
527,2024-11-16,15966
528,2024-11-16,3267
529,2024-11-16,5498
530,2024-11-16,3899
551,2024-11-16,2090
552,2024-11-16,3320
523,2024-11-16,20322
601,2024-11-16,6429
602,2024-11-16,10486
604,2024-11-16,6516
605,2024-11-16,21270
606,2024-11-16,16510
608,2024-11-16,2266
609,2024-11-16,15386
611,2024-11-16,11996
613,2024-11-16,6446
617,2024-11-16,1721
620,2024-11-16,4742
621,2024-11-16,2617
622,2024-11-16,5287
626,2024-11-16,8255
627,2024-11-16,5866
628,2024-11-16,9731
1102,2024-11-16,2354
1103,2024-11-16,1581
1104,2024-11-16,3004
1105,2024-11-16,2933
1106,2024-11-16,2441
505,2024-11-16,11329
701,2024-11-16,2318
702,2024-11-16,3355
703,2024-11-16,5427
704,2024-11-16,3952
705,2024-11-16,5181
707,2024-11-16,5094
708,2024-11-16,2722
709,2024-11-16,3179
712,2024-11-16,3706
714,2024-11-16,7342
716,2024-11-16,5375
717,2024-11-16,3320
718,2024-11-16,3337
719,2024-11-16,5515
720,2024-11-16,2687
721,2024-11-16,2248
722,2024-11-16,650
723,2024-11-16,966
418,2024-11-16,6780
802,2024-11-16,7676
803,2024-11-16,3759
806,2024-11-16,7324
807,2024-11-16,5322
808,2024-11-16,6955
411,2024-11-16,24906
510,2024-11-16,7307
612,2024-11-16,6130
901,2024-11-16,2828
902,2024-11-16,8729
903,2024-11-16,3197
905,2024-11-16,1142
906,2024-11-16,2283
908,2024-11-16,2512
909,2024-11-16,2775
913,2024-11-16,4251
915,2024-11-16,4180
916,2024-11-16,4514
917,2024-11-16,5603
918,2024-11-16,4496
919,2024-11-16,4268
920,2024-11-16,3689
921,2024-11-16,2283
922,2024-11-16,6183
951,2024-11-16,1809
952,2024-11-16,2125
101,2024-11-16,31704
110,2024-11-16,19848
151,2024-11-16,14403
404,2024-11-16,13542
711,2024-11-16,6815
1001,2024-11-16,4075
1002,2024-11-16,6112
1013,2024-11-16,5533
1014,2024-11-16,5199
1016,2024-11-16,12418
1018,2024-11-16,3759
1019,2024-11-16,4496
1051,2024-11-16,2318
1052,2024-11-16,1809
1053,2024-11-16,3039
1054,2024-11-16,509
102,2024-11-17,5865
103,2024-11-17,7775
104,2024-11-17,10872
105,2024-11-17,4692
107,2024-11-17,3558
108,2024-11-17,5416
113,2024-11-17,12704
114,2024-11-17,6365
115,2024-11-17,7064
116,2024-11-17,21191
117,2024-11-17,3835
118,2024-11-17,9831
119,2024-11-17,9858
120,2024-11-17,10622
122,2024-11-17,3914
123,2024-11-17,4810
124,2024-11-17,4929
125,2024-11-17,5403
126,2024-11-17,4415
127,2024-11-17,2794
128,2024-11-17,1950
129,2024-11-17,5179
130,2024-11-17,1898
152,2024-11-17,936
106,2024-11-17,14286
202,2024-11-17,6958
204,2024-11-17,5021
205,2024-11-17,8303
206,2024-11-17,7209
207,2024-11-17,3005
209,2024-11-17,16882
210,2024-11-17,4494
211,2024-11-17,4125
212,2024-11-17,4099
213,2024-11-17,5166
214,2024-11-17,5298
251,2024-11-17,6523
252,2024-11-17,3044
253,2024-11-17,4692
254,2024-11-17,2557
255,2024-11-17,2174
625,2024-11-17,37269
112,2024-11-17,58672
301,2024-11-17,15419
302,2024-11-17,7024
303,2024-11-17,4481
304,2024-11-17,12810
305,2024-11-17,10187
307,2024-11-17,20651
308,2024-11-17,24354
309,2024-11-17,2267
310,2024-11-17,14431
311,2024-11-17,31510
351,2024-11-17,5456
352,2024-11-17,3334
353,2024-11-17,5337
354,2024-11-17,5970
355,2024-11-17,9014
356,2024-11-17,4902
357,2024-11-17,6550
109,2024-11-17,9818
153,2024-11-17,5298
405,2024-11-17,2517
406,2024-11-17,5311
407,2024-11-17,3321
409,2024-11-17,2095
410,2024-11-17,8737
412,2024-11-17,3861
413,2024-11-17,3057
414,2024-11-17,1305
415,2024-11-17,2438
416,2024-11-17,2122
417,2024-11-17,4257
419,2024-11-17,2082
420,2024-11-17,2293
421,2024-11-17,2438
422,2024-11-17,1621
111,2024-11-17,23379
501,2024-11-17,5245
502,2024-11-17,2728
503,2024-11-17,2728
504,2024-11-17,5654
506,2024-11-17,5469
507,2024-11-17,6168
511,2024-11-17,2148
513,2024-11-17,4507
517,2024-11-17,10543
518,2024-11-17,5140
519,2024-11-17,3044
520,2024-11-17,3057
521,2024-11-17,7525
522,2024-11-17,6405
525,2024-11-17,4968
526,2024-11-17,3031
527,2024-11-17,11083
528,2024-11-17,2478
529,2024-11-17,4151
530,2024-11-17,3057
551,2024-11-17,1489
552,2024-11-17,2109
523,2024-11-17,15762
601,2024-11-17,5232
602,2024-11-17,7775
604,2024-11-17,4929
605,2024-11-17,17686
606,2024-11-17,13152
608,2024-11-17,1529
609,2024-11-17,13732
611,2024-11-17,8158
613,2024-11-17,5996
617,2024-11-17,1265
620,2024-11-17,3071
621,2024-11-17,1463
622,2024-11-17,1726
626,2024-11-17,5192
627,2024-11-17,4217
628,2024-11-17,7499
1102,2024-11-17,1950
1103,2024-11-17,1384
1104,2024-11-17,2662
1105,2024-11-17,2794
1106,2024-11-17,1858
505,2024-11-17,8342
701,2024-11-17,1568
702,2024-11-17,2491
703,2024-11-17,4191
704,2024-11-17,3005
705,2024-11-17,3637
707,2024-11-17,3308
708,2024-11-17,1766
709,2024-11-17,1990
712,2024-11-17,2161
714,2024-11-17,4665
716,2024-11-17,3914
717,2024-11-17,2399
718,2024-11-17,2491
719,2024-11-17,3861
720,2024-11-17,1871
721,2024-11-17,1529
722,2024-11-17,356
723,2024-11-17,857
418,2024-11-17,4863
802,2024-11-17,5021
803,2024-11-17,2702
806,2024-11-17,8039
807,2024-11-17,3743
808,2024-11-17,6892
411,2024-11-17,19702
510,2024-11-17,4797
612,2024-11-17,4270
901,2024-11-17,2082
902,2024-11-17,6497
903,2024-11-17,2965
905,2024-11-17,738
906,2024-11-17,1647
908,2024-11-17,1674
909,2024-11-17,1990
913,2024-11-17,3730
915,2024-11-17,2992
916,2024-11-17,3281
917,2024-11-17,4810
918,2024-11-17,3137
919,2024-11-17,2939
920,2024-11-17,2675
921,2024-11-17,1634
922,2024-11-17,4613
951,2024-11-17,1147
952,2024-11-17,1252
101,2024-11-17,25870
110,2024-11-17,13113
151,2024-11-17,13653
404,2024-11-17,10253
711,2024-11-17,4349
1001,2024-11-17,3097
1002,2024-11-17,4560
1013,2024-11-17,5021
1014,2024-11-17,4112
1016,2024-11-17,8421
1018,2024-11-17,2623
1019,2024-11-17,3044
1051,2024-11-17,1397
1052,2024-11-17,1015
1053,2024-11-17,1924
1054,2024-11-17,356
102,2024-11-18,9599
103,2024-11-18,12028
104,2024-11-18,16482
105,2024-11-18,7050
107,2024-11-18,8170
108,2024-11-18,11647
113,2024-11-18,11623
114,2024-11-18,8122
115,2024-11-18,7431
116,2024-11-18,26724
117,2024-11-18,6979
118,2024-11-18,18459
119,2024-11-18,14029
120,2024-11-18,15577
122,2024-11-18,6407
123,2024-11-18,7550
124,2024-11-18,8456
125,2024-11-18,10861
126,2024-11-18,7479
127,2024-11-18,5526
128,2024-11-18,4478
129,2024-11-18,6693
130,2024-11-18,4073
152,2024-11-18,4359
106,2024-11-18,23723
202,2024-11-18,14482
204,2024-11-18,7836
205,2024-11-18,8003
206,2024-11-18,9242
207,2024-11-18,3978
209,2024-11-18,14696
210,2024-11-18,4692
211,2024-11-18,6288
212,2024-11-18,9575
213,2024-11-18,9408
214,2024-11-18,9789
251,2024-11-18,9742
252,2024-11-18,4383
253,2024-11-18,6741
254,2024-11-18,4502
255,2024-11-18,4359
625,2024-11-18,54497
112,2024-11-18,61380
301,2024-11-18,27320
302,2024-11-18,12743
303,2024-11-18,8479
304,2024-11-18,21413
305,2024-11-18,12219
307,2024-11-18,19031
308,2024-11-18,28082
309,2024-11-18,5693
310,2024-11-18,30488
311,2024-11-18,77029
351,2024-11-18,9099
352,2024-11-18,8051
353,2024-11-18,9599
354,2024-11-18,10480
355,2024-11-18,17507
356,2024-11-18,7431
357,2024-11-18,13862
109,2024-11-18,13243
153,2024-11-18,14934
405,2024-11-18,4025
406,2024-11-18,8670
407,2024-11-18,7503
409,2024-11-18,5836
410,2024-11-18,20889
412,2024-11-18,7146
413,2024-11-18,10266
414,2024-11-18,4335
415,2024-11-18,7836
416,2024-11-18,6002
417,2024-11-18,7598
419,2024-11-18,5574
420,2024-11-18,4264
421,2024-11-18,5359
422,2024-11-18,3406
111,2024-11-18,22461
501,2024-11-18,8884
502,2024-11-18,6598
503,2024-11-18,8194
504,2024-11-18,11695
506,2024-11-18,8741
507,2024-11-18,11218
511,2024-11-18,7479
513,2024-11-18,5621
517,2024-11-18,8384
518,2024-11-18,6526
519,2024-11-18,4097
520,2024-11-18,4907
521,2024-11-18,11838
522,2024-11-18,10218
525,2024-11-18,8670
526,2024-11-18,4907
527,2024-11-18,20270
528,2024-11-18,4478
529,2024-11-18,7550
530,2024-11-18,4883
551,2024-11-18,2382
552,2024-11-18,4740
523,2024-11-18,26010
601,2024-11-18,8503
602,2024-11-18,14220
604,2024-11-18,9527
605,2024-11-18,30107
606,2024-11-18,18745
